student,classcode
perf__std_1003_20181130-144416_00360,QdgM-2i4g
perf__std_1003_20181130-144416_00361,Vc4i-Ag6C
perf__std_1003_20181130-144416_00362,KbDj-U4DW
perf__std_1003_20181130-144416_00363,VYhZ-T3Lg
perf__std_1003_20181130-144416_00364,4abW-g8i7
perf__std_1003_20181130-144416_00365,6gLT-3H2J
perf__std_1003_20181130-144416_00366,237i-aAQ8
perf__std_1003_20181130-144416_00367,9eYg-cjLf
perf__std_1003_20181130-144416_00368,TVcL-NCj3
perf__std_1003_20181130-144416_00369,cWa7-4MBb
perf__std_1003_20181130-144416_00370,iF8N-LK9Z
perf__std_1003_20181130-144416_00371,fbfe-dGAF
perf__std_1003_20181130-144416_00372,ebch-3Tc2
perf__std_1003_20181130-144416_00373,H8Wa-2cjg
perf__std_1003_20181130-144416_00374,E9Dj-b7Xj
perf__std_1003_20181130-144416_00375,6P9U-27h9
perf__std_1003_20181130-144416_00376,6Aj7-29AM
perf__std_1003_20181130-144416_00377,d3F2-if28
perf__std_1003_20181130-144416_00378,c2ZV-gch4
perf__std_1003_20181130-144416_00379,2Vc3-Y76N
perf__std_1003_20181130-144416_00380,jFU9-W7dD
perf__std_1003_20181130-144416_00381,7M43-dMX7
perf__std_1003_20181130-144416_00382,7fJ2-RYDc
perf__std_1003_20181130-144416_00383,fN7D-8H43
perf__std_1003_20181130-144416_00384,bjc6-U9cM
perf__std_1003_20181130-144416_00385,DJBg-3cY8
perf__std_1003_20181130-144416_00386,2DdC-bcb7
perf__std_1003_20181130-144416_00387,hidc-bg4g
perf__std_1003_20181130-144416_00388,PcTF-ghfT
perf__std_1003_20181130-144416_00389,2i7G-UC8c
perf__std_1003_20181130-144416_00390,Dibh-E483
perf__std_1003_20181130-144416_00391,8YDX-eD3h
perf__std_1003_20181130-144416_00392,gZhj-Fd8C
perf__std_1003_20181130-144416_00393,Zcie-Fb4g
perf__std_1003_20181130-144416_00394,7fB3-ebhb
perf__std_1003_20181130-144416_00395,dCBA-2h4d
perf__std_1003_20181130-144416_00396,2iDa-74Zj
perf__std_1003_20181130-144416_00397,BRa9-j3hi
perf__std_1003_20181130-144416_00398,4c49-hGLd
perf__std_1003_20181130-144416_00399,K78G-6cf9
perf__std_1003_20181130-144416_00400,4hCR-gQb4
perf__std_1003_20181130-144416_00401,3A9M-Bh9c
perf__std_1003_20181130-144416_00402,M2fg-7h9J
perf__std_1003_20181130-144416_00403,7iEX-3i7a
perf__std_1003_20181130-144416_00404,7MVa-daKi
perf__std_1003_20181130-144416_00405,UDNC-jMQD
perf__std_1003_20181130-144416_00406,TgR2-fP38
perf__std_1003_20181130-144416_00407,e63A-6cRe
perf__std_1003_20181130-144416_00408,a8gc-9dbR
perf__std_1003_20181130-144416_00409,8gji-gc4U
perf__std_1003_20181130-144416_00410,dcjN-hMJa
perf__std_1003_20181130-144416_00411,7K9d-C9aW
perf__std_1003_20181130-144416_00412,d689-cXa8
perf__std_1003_20181130-144416_00413,38Qd-3N4C
perf__std_1003_20181130-144416_00414,6GBL-9Td3
perf__std_1003_20181130-144416_00415,gb2G-aMTW
perf__std_1003_20181130-144416_00416,6gX3-hVUg
perf__std_1003_20181130-144416_00417,faj8-Le9j
perf__std_1003_20181130-144416_00418,42AD-gXh8
perf__std_1003_20181130-144416_00419,9cgK-Dd9V
perf__std_1003_20181130-144416_00420,7A93-ad27
perf__std_1003_20181130-144416_00421,8Qh4-2NKe
perf__std_1003_20181130-144416_00422,dai8-hA38
perf__std_1003_20181130-144416_00423,AjdJ-j39W
perf__std_1003_20181130-144416_00424,i7d4-hjd3
perf__std_1003_20181130-144416_00425,M4cf-4QaH
perf__std_1003_20181130-144416_00426,Ac4c-iQG6
perf__std_1003_20181130-144416_00427,e73W-Zg9a
perf__std_1003_20181130-144416_00428,Nf3K-cfaD
perf__std_1003_20181130-144416_00429,X3QR-ac2V
perf__std_1003_20181130-144416_00430,gfej-3CjT
perf__std_1003_20181130-144416_00431,7Mdf-a7iD
perf__std_1003_20181130-144416_00432,h3i9-c3jV
perf__std_1003_20181130-144416_00433,6hNi-XeZK
perf__std_1003_20181130-144416_00434,c3ai-2feh
perf__std_1003_20181130-144416_00435,D4G6-Q9gj
perf__std_1003_20181130-144416_00436,d4Xf-b4jY
perf__std_1003_20181130-144416_00437,4AV3-WiTf
perf__std_1003_20181130-144416_00438,a8J6-fcM9
perf__std_1003_20181130-144416_00439,fBGe-hD9W
perf__std_1003_20181130-144416_00440,aQd6-RLd8
perf__std_1003_20181130-144416_00441,3efL-giaV
perf__std_1003_20181130-144416_00442,cVje-X8Mg
perf__std_1003_20181130-144416_00443,hdcf-7bcd
perf__std_1003_20181130-144416_00444,i4ea-ej29
perf__std_1003_20181130-144416_00445,W7jc-8b9f
perf__std_1003_20181130-144416_00446,7P8Y-8jL8
perf__std_1003_20181130-144416_00447,h4a3-eg46
perf__std_1003_20181130-144416_00448,f4g9-eBHb
perf__std_1003_20181130-144416_00449,iJdb-ahg6
perf__std_1003_20181130-144416_00450,X8W4-diG3
perf__std_1003_20181130-144416_00451,VhD4-2ij4
perf__std_1003_20181130-144416_00452,fhA7-839J
perf__std_1003_20181130-144416_00453,LZ2j-2NWg
perf__std_1003_20181130-144416_00454,fb3b-CUZ2
perf__std_1003_20181130-144416_00455,ad4i-4K46
perf__std_1003_20181130-144416_00456,MTG9-Jeba
perf__std_1003_20181130-144416_00457,Mca2-b4EX
perf__std_1003_20181130-144416_00458,dgJc-j4UY
perf__std_1003_20181130-144416_00459,RifG-Rgj9
perf__std_1003_20181130-144416_00460,4j9a-GedY
perf__std_1003_20181130-144416_00461,39Xh-UbhK
perf__std_1003_20181130-144416_00462,WCaM-h36e
perf__std_1003_20181130-144416_00463,2BFJ-7ch4
perf__std_1003_20181130-144416_00464,L28V-6hjW
perf__std_1003_20181130-144416_00465,9bdX-6MZg
perf__std_1003_20181130-144416_00466,VHDe-Na6d
perf__std_1003_20181130-144416_00467,2JfC-aE2d
perf__std_1003_20181130-144416_00468,7Mf4-h8aC
perf__std_1003_20181130-144416_00469,eRCc-e6fi
perf__std_1003_20181130-144416_00470,WAc8-DF2d
perf__std_1003_20181130-144416_00471,hjB3-8j7d
perf__std_1003_20181130-144416_00472,bfRj-6Zf2
perf__std_1003_20181130-144416_00473,4jif-6j7j
perf__std_1003_20181130-144416_00474,Eh7D-6V3K
perf__std_1003_20181130-144416_00475,chPR-giPX
perf__std_1003_20181130-144416_00476,fTbc-NCRW
perf__std_1003_20181130-144416_00477,BX49-79a6
perf__std_1003_20181130-144416_00478,YKgX-gEHe
perf__std_1003_20181130-144416_00479,eTbL-CP68
perf__std_1003_20181130-144416_00480,cA4Q-jdK4
perf__std_1003_20181130-144416_00481,7egf-ZgHe
perf__std_1003_20181130-144416_00482,7Fjc-4jde
perf__std_1003_20181130-144416_00483,ce24-78hg
perf__std_1003_20181130-144416_00484,hDUe-iU37
perf__std_1003_20181130-144416_00485,dRed-QiaM
perf__std_1003_20181130-144416_00486,HW76-ajFb
perf__std_1003_20181130-144416_00487,EKbK-7jAL
perf__std_1003_20181130-144416_00488,dUf8-3L6B
perf__std_1003_20181130-144416_00489,9JdP-d3c3
perf__std_1003_20181130-144416_00490,U2c2-MdGF
perf__std_1003_20181130-144416_00491,hBe9-U63j
perf__std_1003_20181130-144416_00492,c3ej-Bb67
perf__std_1003_20181130-144416_00493,Wbhc-jYjT
perf__std_1003_20181130-144416_00494,TjXd-6REi
perf__std_1003_20181130-144416_00495,N37T-2Z8i
perf__std_1003_20181130-144416_00496,3bea-fcHT
perf__std_1003_20181130-144416_00497,YTi4-Eh7i
perf__std_1003_20181130-144416_00498,M6Mf-4fiG
perf__std_1003_20181130-144416_00499,XQV8-e4Uh
perf__std_1003_20181130-144416_00500,TRFa-NaUV
perf__std_1003_20181130-144416_00501,72K8-K8eZ
perf__std_1003_20181130-144416_00502,agTX-Fh4N
perf__std_1003_20181130-144416_00503,MU9C-2h3T
perf__std_1003_20181130-144416_00504,a6Aa-GT82
perf__std_1003_20181130-144416_00505,jH4W-RN3N
perf__std_1003_20181130-144416_00506,aGhc-VK6h
perf__std_1003_20181130-144416_00507,chjc-KacF
perf__std_1003_20181130-144416_00508,39bW-e7bd
perf__std_1003_20181130-144416_00509,3jg3-7Z2h
perf__std_1003_20181130-144416_00510,aiWP-DKha
perf__std_1003_20181130-144416_00511,f46F-d3df
perf__std_1003_20181130-144416_00512,d4b6-7d79
perf__std_1003_20181130-144416_00513,W4E4-8DFa
perf__std_1003_20181130-144416_00514,C8j6-8fYe
perf__std_1003_20181130-144416_00515,i246-3f3j
perf__std_1003_20181130-144416_00516,gi9d-GQZE
perf__std_1003_20181130-144416_00517,j89N-2Z2h
perf__std_1003_20181130-144416_00518,76RZ-3K9A
perf__std_1003_20181130-144416_00519,4247-ZCh3
perf__std_1003_20181130-144416_00520,8a2i-RYfZ
perf__std_1003_20181130-144416_00521,f7K4-GTd9
perf__std_1003_20181130-144416_00522,fb6U-X946
perf__std_1003_20181130-144416_00523,4gXZ-6R4Y
perf__std_1003_20181130-144416_00524,d9d2-g6gi
perf__std_1003_20181130-144416_00525,KX4J-dPEB
perf__std_1003_20181130-144416_00526,BHN7-RQLY
perf__std_1003_20181130-144416_00527,dgji-Ga7P
perf__std_1003_20181130-144416_00528,9aYd-c42g
perf__std_1003_20181130-144416_00529,GbjV-T83j
perf__std_1003_20181130-144416_00530,Lb7f-ibPQ
perf__std_1003_20181130-144416_00531,7Bef-DbUf
perf__std_1003_20181130-144416_00532,F376-cf8j
perf__std_1003_20181130-144416_00533,2E83-gcGE
perf__std_1003_20181130-144416_00534,N3ei-hi3d
perf__std_1003_20181130-144416_00535,DKd3-b8jL
perf__std_1003_20181130-144416_00536,b7db-dgG9
perf__std_1003_20181130-144416_00537,MDPT-db6V
perf__std_1003_20181130-144416_00538,4LUL-fb3i
perf__std_1003_20181130-144416_00539,QjhA-CjCD
perf__std_1003_20181130-144416_00540,7b98-4cPi
perf__std_1003_20181130-144416_00541,a9a6-KdR8
perf__std_1003_20181130-144416_00542,9B6h-j3ib
perf__std_1003_20181130-144416_00543,f429-eaCV
perf__std_1003_20181130-144416_00544,Yd2E-jcAK
perf__std_1003_20181130-144416_00545,Y3T6-AfgM
perf__std_1003_20181130-144416_00546,heFY-GegU
perf__std_1003_20181130-144416_00547,UY4g-8Q7F
perf__std_1003_20181130-144416_00548,ZUTX-83Fg
perf__std_1003_20181130-144416_00549,6N8i-e37b
perf__std_1003_20181130-144416_00550,73ce-hjHD
perf__std_1003_20181130-144416_00551,636a-Q9B7
perf__std_1003_20181130-144416_00552,jER3-feUa
perf__std_1003_20181130-144416_00553,Y7fX-8Vi6
perf__std_1003_20181130-144416_00554,NThB-KTdV
perf__std_1003_20181130-144416_00555,BU34-KjFJ
perf__std_1003_20181130-144416_00556,hLe3-8chC
perf__std_1003_20181130-144416_00557,93R4-7gef
perf__std_1003_20181130-144416_00558,A8DA-6A42
perf__std_1003_20181130-144416_00559,M2df-hcPb
perf__std_1003_20181130-144416_00560,QdgM-2i4g
perf__std_1003_20181130-144416_00561,Vc4i-Ag6C
perf__std_1003_20181130-144416_00562,KbDj-U4DW
perf__std_1003_20181130-144416_00563,VYhZ-T3Lg
perf__std_1003_20181130-144416_00564,4abW-g8i7
perf__std_1003_20181130-144416_00565,6gLT-3H2J
perf__std_1003_20181130-144416_00566,237i-aAQ8
perf__std_1003_20181130-144416_00567,9eYg-cjLf
perf__std_1003_20181130-144416_00568,TVcL-NCj3
perf__std_1003_20181130-144416_00569,cWa7-4MBb
perf__std_1003_20181130-144416_00570,iF8N-LK9Z
perf__std_1003_20181130-144416_00571,fbfe-dGAF
perf__std_1003_20181130-144416_00572,ebch-3Tc2
perf__std_1003_20181130-144416_00573,H8Wa-2cjg
perf__std_1003_20181130-144416_00574,E9Dj-b7Xj
perf__std_1003_20181130-144416_00575,6P9U-27h9
perf__std_1003_20181130-144416_00576,6Aj7-29AM
perf__std_1003_20181130-144416_00577,d3F2-if28
perf__std_1003_20181130-144416_00578,c2ZV-gch4
perf__std_1003_20181130-144416_00579,2Vc3-Y76N
perf__std_1003_20181130-144416_00580,jFU9-W7dD
perf__std_1003_20181130-144416_00581,7M43-dMX7
perf__std_1003_20181130-144416_00582,7fJ2-RYDc
perf__std_1003_20181130-144416_00583,fN7D-8H43
perf__std_1003_20181130-144416_00584,bjc6-U9cM
perf__std_1003_20181130-144416_00585,DJBg-3cY8
perf__std_1003_20181130-144416_00586,2DdC-bcb7
perf__std_1003_20181130-144416_00587,hidc-bg4g
perf__std_1003_20181130-144416_00588,PcTF-ghfT
perf__std_1003_20181130-144416_00589,2i7G-UC8c
perf__std_1003_20181130-144416_00590,Dibh-E483
perf__std_1003_20181130-144416_00591,8YDX-eD3h
perf__std_1003_20181130-144416_00592,gZhj-Fd8C
perf__std_1003_20181130-144416_00593,Zcie-Fb4g
perf__std_1003_20181130-144416_00594,7fB3-ebhb
perf__std_1003_20181130-144416_00595,dCBA-2h4d
perf__std_1003_20181130-144416_00596,2iDa-74Zj
perf__std_1003_20181130-144416_00597,BRa9-j3hi
perf__std_1003_20181130-144416_00598,4c49-hGLd
perf__std_1003_20181130-144416_00599,K78G-6cf9
perf__std_1003_20181130-144416_00600,4hCR-gQb4
perf__std_1003_20181130-144416_00601,3A9M-Bh9c
perf__std_1003_20181130-144416_00602,M2fg-7h9J
perf__std_1003_20181130-144416_00603,7iEX-3i7a
perf__std_1003_20181130-144416_00604,7MVa-daKi
perf__std_1003_20181130-144416_00605,UDNC-jMQD
perf__std_1003_20181130-144416_00606,TgR2-fP38
perf__std_1003_20181130-144416_00607,e63A-6cRe
perf__std_1003_20181130-144416_00608,a8gc-9dbR
perf__std_1003_20181130-144416_00609,8gji-gc4U
perf__std_1003_20181130-144416_00610,dcjN-hMJa
perf__std_1003_20181130-144416_00611,7K9d-C9aW
perf__std_1003_20181130-144416_00612,d689-cXa8
perf__std_1003_20181130-144416_00613,38Qd-3N4C
perf__std_1003_20181130-144416_00614,6GBL-9Td3
perf__std_1003_20181130-144416_00615,gb2G-aMTW
perf__std_1003_20181130-144416_00616,6gX3-hVUg
perf__std_1003_20181130-144416_00617,faj8-Le9j
perf__std_1003_20181130-144416_00618,42AD-gXh8
perf__std_1003_20181130-144416_00619,9cgK-Dd9V
perf__std_1003_20181130-144416_00620,7A93-ad27
perf__std_1003_20181130-144416_00621,8Qh4-2NKe
perf__std_1003_20181130-144416_00622,dai8-hA38
perf__std_1003_20181130-144416_00623,AjdJ-j39W
perf__std_1003_20181130-144416_00624,i7d4-hjd3
perf__std_1003_20181130-144416_00625,M4cf-4QaH
perf__std_1003_20181130-144416_00626,Ac4c-iQG6
perf__std_1003_20181130-144416_00627,e73W-Zg9a
perf__std_1003_20181130-144416_00628,Nf3K-cfaD
perf__std_1003_20181130-144416_00629,X3QR-ac2V
perf__std_1003_20181130-144416_00630,gfej-3CjT
perf__std_1003_20181130-144416_00631,7Mdf-a7iD
perf__std_1003_20181130-144416_00632,h3i9-c3jV
perf__std_1003_20181130-144416_00633,6hNi-XeZK
perf__std_1003_20181130-144416_00634,c3ai-2feh
perf__std_1003_20181130-144416_00635,D4G6-Q9gj
perf__std_1003_20181130-144416_00636,d4Xf-b4jY
perf__std_1003_20181130-144416_00637,4AV3-WiTf
perf__std_1003_20181130-144416_00638,a8J6-fcM9
perf__std_1003_20181130-144416_00639,fBGe-hD9W
perf__std_1003_20181130-144416_00640,aQd6-RLd8
perf__std_1003_20181204-144416_00001,gifG-gCg9
perf__std_1003_20181204-144416_00002,Ugc9-R82a
perf__std_1003_20181204-144416_00003,L67J-4DG3
perf__std_1003_20181204-144416_00004,V9gY-8YhF
perf__std_1003_20181204-144416_00005,2UiQ-6f6j
perf__std_1003_20181204-144416_00006,3Y82-QZC3
perf__std_1003_20181204-144416_00007,Efd9-hcic
perf__std_1003_20181204-144416_00008,h28R-NiJa
perf__std_1003_20181204-144416_00009,BTZg-eR7e
perf__std_1003_20181204-144416_00010,J87P-D2iJ
perf__std_1003_20181204-144416_00011,HZ2A-aVhg
perf__std_1003_20181204-144416_00012,8BL9-gWga
perf__std_1003_20181204-144416_00013,McNe-47K2
perf__std_1003_20181204-144416_00014,Vg2h-Vh6f
perf__std_1003_20181204-144416_00015,BhQY-7ceh
perf__std_1003_20181204-144416_00016,FHh2-c3a3
perf__std_1003_20181204-144416_00017,T9f4-Y6iE
perf__std_1003_20181204-144416_00018,MX6h-947Z
perf__std_1003_20181204-144416_00019,Zd2h-9VHi
perf__std_1003_20181204-144416_00020,je7j-JaQB
perf__std_1003_20181204-144416_00021,3Kbc-68Ag
perf__std_1003_20181204-144416_00022,MDWC-K6CP
perf__std_1003_20181204-144416_00023,4iF3-Z3Q4
perf__std_1003_20181204-144416_00024,d6a7-j7ag
perf__std_1003_20181204-144416_00025,3Rdj-hjgC
perf__std_1003_20181204-144416_00026,fKM9-YHG3
perf__std_1003_20181204-144416_00027,T4a7-U8i4
perf__std_1003_20181204-144416_00028,biXd-gUd6
perf__std_1003_20181204-144416_00029,8cb4-GPgd
perf__std_1003_20181204-144416_00030,L68j-9Fh7
perf__std_1003_20181204-144416_00031,FfDb-LVE7
perf__std_1003_20181204-144416_00032,MNe4-j4jC
perf__std_1003_20181204-144416_00033,UaXC-iEhi
perf__std_1003_20181204-144416_00034,LMaQ-a4Ci
perf__std_1003_20181204-144416_00035,J6d9-g9Wb
perf__std_1003_20181204-144416_00036,G9Pd-aeYi
perf__std_1003_20181204-144416_00037,6hG8-cEeN
perf__std_1003_20181204-144416_00038,c497-a89a
perf__std_1003_20181204-144416_00039,gai3-6j2h
perf__std_1003_20181204-144416_00040,2Z8i-bDbc
perf__std_1003_20181204-144416_00041,ZQ6h-f7b8
perf__std_1003_20181204-144416_00042,bUf8-Ra46
perf__std_1003_20181204-144416_00043,ef78-387i
perf__std_1003_20181204-144416_00044,PcWi-LPb7
perf__std_1003_20181204-144416_00045,aFhb-hjNg
perf__std_1003_20181204-144416_00046,34Te-VAN3
perf__std_1003_20181204-144416_00047,6Xg9-b34i
perf__std_1003_20181204-144416_00048,7U4N-2jde
perf__std_1003_20181204-144416_00049,i32R-bged
perf__std_1003_20181204-144416_00050,chM8-abAf
perf__std_1003_20181204-144416_00051,gECH-Ue2b
perf__std_1003_20181204-144416_00052,c7PK-276b
perf__std_1003_20181204-144416_00053,28CA-gaQL
perf__std_1003_20181204-144416_00054,TPYP-8NYd
perf__std_1003_20181204-144416_00055,YMhT-9dZj
perf__std_1003_20181204-144416_00056,f2gD-bFcE
perf__std_1003_20181204-144416_00057,Ma6M-i46W
perf__std_1003_20181204-144416_00058,ig42-b3d9
perf__std_1003_20181204-144416_00059,U939-24h7
perf__std_1003_20181204-144416_00060,bRKj-36e4
perf__std_1003_20181204-144416_00061,764L-dg97
perf__std_1003_20181204-144416_00062,3J2f-4ZPh
perf__std_1003_20181204-144416_00063,jgj9-6Ze8
perf__std_1003_20181204-144416_00064,j6Hd-PNKj
perf__std_1003_20181204-144416_00065,VYWj-6Dif
perf__std_1003_20181204-144416_00066,c2N9-gLf8
perf__std_1003_20181204-144416_00067,H8gR-DLbh
perf__std_1003_20181204-144416_00068,dAXD-JW84
perf__std_1003_20181204-144416_00069,f9h2-icf3
perf__std_1003_20181204-144416_00070,EBE2-eiZ7
perf__std_1003_20181204-144416_00071,Pa4J-hZYH
perf__std_1003_20181204-144416_00072,TiTj-hKa7
perf__std_1003_20181204-144416_00073,NcMh-3YKh
perf__std_1003_20181204-144416_00074,jZ6a-fi9H
perf__std_1003_20181204-144416_00075,bijZ-e746
perf__std_1003_20181204-144416_00076,2Fa8-eJ9e
perf__std_1003_20181204-144416_00077,dg2e-d8fi
perf__std_1003_20181204-144416_00078,6Pcb-h34B
perf__std_1003_20181204-144416_00079,234J-ja46
perf__std_1003_20181204-144416_00080,CJfe-d8jB
perf__std_1003_20181204-144416_00081,hieX-cagL
perf__std_1003_20181204-144416_00082,LebG-jEf6
perf__std_1003_20181204-144416_00083,fjg9-Jhf6
perf__std_1003_20181204-144416_00084,3NEd-cKab
perf__std_1003_20181204-144416_00085,N39E-fdA9
perf__std_1003_20181204-144416_00086,ghbP-98aM
perf__std_1003_20181204-144416_00087,GH4j-ih87
perf__std_1003_20181204-144416_00088,7GRW-FjQ8
perf__std_1003_20181204-144416_00089,PhDc-7dNC
perf__std_1003_20181204-144416_00090,eXM2-3jd3
perf__std_1003_20181204-144416_00091,2bh9-2daF
perf__std_1003_20181204-144416_00092,e2L2-LETj
perf__std_1003_20181204-144416_00093,7chj-VHiC
perf__std_1003_20181204-144416_00094,iQei-gZ7h
perf__std_1003_20181204-144416_00095,dgaj-F3E9
perf__std_1003_20181204-144416_00096,PeXB-978L
perf__std_1003_20181204-144416_00097,c23R-2h2h
perf__std_1003_20181204-144416_00098,3h7H-j8de
perf__std_1003_20181204-144416_00099,Dc6g-cM2b
perf__std_1003_20181204-144416_00100,bjef-9aUV
perf__std_1003_20181204-144416_00101,RPJT-9cie
perf__std_1003_20181204-144416_00102,2aJY-VR7g
perf__std_1003_20181204-144416_00103,8JhW-JbWJ
perf__std_1003_20181204-144416_00104,MGjB-ZCeK
perf__std_1003_20181204-144416_00105,Ba6E-PR37
perf__std_1003_20181204-144416_00106,j2bQ-9gjK
perf__std_1003_20181204-144416_00107,jY2i-cG2V
perf__std_1003_20181204-144416_00108,Y3hd-EChe
perf__std_1003_20181204-144416_00109,X6ab-9Xad
perf__std_1003_20181204-144416_00110,968a-hC8G
perf__std_1003_20181204-144416_00111,9JU8-EMjc
perf__std_1003_20181204-144416_00112,2hUh-e4dC
perf__std_1003_20181204-144416_00113,TNYh-3g9Z
perf__std_1003_20181204-144416_00114,Tj9f-VdjH
perf__std_1003_20181204-144416_00115,7hU2-eDiC
perf__std_1003_20181204-144416_00116,9C4a-9gbi
perf__std_1003_20181204-144416_00117,gaW2-e7FL
perf__std_1003_20181204-144416_00118,Hbcg-QaTV
perf__std_1003_20181204-144416_00119,i2PJ-8c8A
perf__std_1003_20181204-144416_00120,Hh72-B7Hd
perf__std_1003_20181204-144416_00121,UdcY-KQ89
perf__std_1003_20181204-144416_00122,3deg-hXCd
perf__std_1003_20181204-144416_00123,F6eg-AVF6
perf__std_1003_20181204-144416_00124,bMG8-gNeK
perf__std_1003_20181204-144416_00125,BW7a-EL7U
perf__std_1003_20181204-144416_00126,bYUf-GLiH
perf__std_1003_20181204-144416_00127,U4d9-aJRa
perf__std_1003_20181204-144416_00128,9GaD-hgFh
perf__std_1003_20181204-144416_00129,7Meh-KhN6
perf__std_1003_20181204-144416_00130,NjaL-3bEj
perf__std_1003_20181204-144416_00131,KZQa-9jgC
perf__std_1003_20181204-144416_00132,7RfN-QZfj
perf__std_1003_20181204-144416_00133,67hi-436X
perf__std_1003_20181204-144416_00134,jUgb-6APH
perf__std_1003_20181204-144416_00135,AJWb-94eK
perf__std_1003_20181204-144416_00136,cjfb-9hFg
perf__std_1003_20181204-144416_00137,9fhi-hT7e
perf__std_1003_20181204-144416_00138,jchc-E96L
perf__std_1003_20181204-144416_00139,E4AZ-hcig
perf__std_1003_20181204-144416_00140,a4jh-83e4
perf__std_1003_20181204-144416_00141,Ea4i-cjE6
perf__std_1003_20181204-144416_00142,a2c8-RgTY
perf__std_1003_20181204-144416_00143,8F7b-PgeX
perf__std_1003_20181204-144416_00144,agPb-9i27
perf__std_1003_20181204-144416_00145,iVJg-4MB3
perf__std_1003_20181204-144416_00146,QfVE-RiCj
perf__std_1003_20181204-144416_00147,7biQ-94A2
perf__std_1003_20181204-144416_00148,BFTd-QChj
perf__std_1003_20181204-144416_00149,cQ2D-cfBF
perf__std_1003_20181204-144416_00150,bYWe-RL6Z
perf__std_1003_20181204-144416_00151,HaQ3-g82L
perf__std_1003_20181204-144416_00152,iN3i-bcLi
perf__std_1003_20181204-144416_00153,XabC-6jW6
perf__std_1003_20181204-144416_00154,6Z8h-dY4h
perf__std_1003_20181204-144416_00155,ifTe-aDKG
perf__std_1003_20181204-144416_00156,7GWf-D37g
perf__std_1003_20181204-144416_00157,dg38-DFAb
perf__std_1003_20181204-144416_00158,WAba-V3Q8
perf__std_1003_20181204-144416_00159,g3bi-Vcf2
perf__std_1003_20181204-144416_00160,LHQ4-9ig2
perf__std_1003_20181204-144416_00161,Ne93-8XTg
perf__std_1003_20181204-144416_00162,48Th-babe
perf__std_1003_20181204-144416_00163,3BZi-gabi
perf__std_1003_20181204-144416_00164,Jjb3-L76N
perf__std_1003_20181204-144416_00165,eGJe-RceV
perf__std_1003_20181204-144416_00166,3YJh-c9Z6
perf__std_1003_20181204-144416_00167,Tb32-RV4D
perf__std_1003_20181204-144416_00168,f7FX-a63Y
perf__std_1003_20181204-144416_00169,LHT2-ci24
perf__std_1003_20181204-144416_00170,3jGi-QF8A
perf__std_1003_20181204-144416_00171,jhQe-cd8d
perf__std_1003_20181204-144416_00172,JBD6-KbDg
perf__std_1003_20181204-144416_00173,49hj-a7Vc
perf__std_1003_20181204-144416_00174,9A7b-6fgY
perf__std_1003_20181204-144416_00175,d3e4-f6gY
perf__std_1003_20181204-144416_00176,BJCa-49jJ
perf__std_1003_20181204-144416_00177,QgN2-VcfB
perf__std_1003_20181204-144416_00178,2daW-hKVW
perf__std_1003_20181204-144416_00179,M8M9-U9N4
perf__std_1003_20181204-144416_00180,hRhb-a3f6
perf__std_1003_20181204-144416_00181,9762-T3aD
perf__std_1003_20181204-144416_00182,cWaY-2eUg
perf__std_1003_20181204-144416_00183,HjEU-e246
perf__std_1003_20181204-144416_00184,2LZe-d4Vf
perf__std_1003_20181204-144416_00185,cieH-dcNf
perf__std_1003_20181204-144416_00186,bfe9-Z4bi
perf__std_1003_20181204-144416_00187,d2HZ-f6gZ
perf__std_1003_20181204-144416_00188,CdA6-bcie
perf__std_1003_20181204-144416_00189,dbhg-U7b8
perf__std_1003_20181204-144416_00190,g8a9-ifgJ
perf__std_1003_20181204-144416_00191,Yc3D-4Yaj
perf__std_1003_20181204-144416_00192,Yd4K-W3if
perf__std_1003_20181204-144416_00193,7E4T-BbfC
perf__std_1003_20181204-144416_00194,eB7K-4XiW
perf__std_1003_20181204-144416_00195,j89W-3d6K
perf__std_1003_20181204-144416_00196,diGa-46U2
perf__std_1003_20181204-144416_00197,2hcV-PUfJ
perf__std_1003_20181204-144416_00198,9CjW-Z8bZ
perf__std_1003_20181204-144416_00199,849E-hUBa
perf__std_1003_20181204-144416_00200,fLT7-WbXf
perf__std_1003_20181204-144416_00201,gifG-gCg9
perf__std_1003_20181204-144416_00202,Ugc9-R82a
perf__std_1003_20181204-144416_00203,L67J-4DG3
perf__std_1003_20181204-144416_00204,V9gY-8YhF
perf__std_1003_20181204-144416_00205,2UiQ-6f6j
perf__std_1003_20181204-144416_00206,3Y82-QZC3
perf__std_1003_20181204-144416_00207,Efd9-hcic
perf__std_1003_20181204-144416_00208,h28R-NiJa
perf__std_1003_20181204-144416_00209,BTZg-eR7e
perf__std_1003_20181204-144416_00210,J87P-D2iJ
perf__std_1003_20181204-144416_00211,HZ2A-aVhg
perf__std_1003_20181204-144416_00212,8BL9-gWga
perf__std_1003_20181204-144416_00213,McNe-47K2
perf__std_1003_20181204-144416_00214,Vg2h-Vh6f
perf__std_1003_20181204-144416_00215,BhQY-7ceh
perf__std_1003_20181204-144416_00216,FHh2-c3a3
perf__std_1003_20181204-144416_00217,T9f4-Y6iE
perf__std_1003_20181204-144416_00218,MX6h-947Z
perf__std_1003_20181204-144416_00219,Zd2h-9VHi
perf__std_1003_20181204-144416_00220,je7j-JaQB
perf__std_1003_20181204-144416_00221,3Kbc-68Ag
perf__std_1003_20181204-144416_00222,MDWC-K6CP
